ISCO,job_title,category,category_label
3435,background actress,8,"Legal, social, cultural and related associate professionals"
2152,microsystem technology engineering expert,3,Science and engineering professionals
1219,water treatment specialist,1,Administrative and commercial managers
2642,sports reporter,8,"Legal, social and cultural professionals"
7536,hand lasting technician,17,"Food processing, wood working, garment and other craft and related trades workers"
7223,metal planer operator,14,"Metal, machinery and related trades workers"
3322,retail controller,6,Business and administration associate professionals
1321,mill manager,2,Production and specialised services managers
9311,fan operator,22,"Labourers in mining, construction, manufacturing and transport"
7534,aviation interior instrument inspector,17,"Food processing, wood working, garment and other craft and related trades workers"
3122,assembly line supervisor,3,Science and engineering associate professionals
9111,housekeeping assistant,21,Cleaners and helpers
9329,box lifter,22,"Labourers in mining, construction, manufacturing and transport"
7113,banker,13,"Building and related trades workers, excluding electricians"
2310,higher education research assistant,5,Teaching professionals
8142,tube moulder,18,Stationary plant and machine operators
7532,tailor's cutter,17,"Food processing, wood working, garment and other craft and related trades workers"
8152,dress mender,18,Stationary plant and machine operators
5120,cook-housekeeper,10,Personal service workers
5223,organic fruit and vegetable salesperson,11,Sales workers
7412,lift constructor,16,Electrical and electronic trades workers
7421,electronic instrument mechanic,16,Electrical and electronic trades workers
2656,radio news presenter,8,"Legal, social and cultural professionals"
7223,needle maker,14,"Metal, machinery and related trades workers"
2320,food technology teacher,5,Teaching professionals
7233,conveyor turner,14,"Metal, machinery and related trades workers"
2342,Montessori school instructor,5,Teaching professionals
7421,test board operator,16,Electrical and electronic trades workers
2269,nuclear medicine technologist,4,Health professionals
5169,escort messenger,10,Personal service workers
3132,solid waste processing technician,3,Science and engineering associate professionals
1212,o&m manager,1,Administrative and commercial managers
1221,head of digital,1,Administrative and commercial managers
5246,meals server,11,Sales workers
3122,assembly planner,3,Science and engineering associate professionals
3331,graduate import export specialist in fruit and vegetables,6,Business and administration associate professionals
5223,music shop specialised seller,11,Sales workers
6221,technician in aquaculture hatchery,12,"Market-oriented skilled forestry, fishery and hunting workers"
3112,fire safety testing technologist,3,Science and engineering associate professionals
1324,senior fish,2,Production and specialised services managers
3334,real estage agent mediator,6,Business and administration associate professionals
1324,customs compliance manager in chemical products,2,Production and specialised services managers
2643,community sign language interpreter,8,"Legal, social and cultural professionals"
3312,bank relationship manager,6,Business and administration associate professionals
2636,ecclesiastic,8,"Legal, social and cultural professionals"
7522,wood furniture varnisher,17,"Food processing, wood working, garment and other craft and related trades workers"
3513,aviation sector data manager,7,Information and communications technicians
3122,railway vehicle assembly supervisor,3,Science and engineering associate professionals
7223,wire frame maker,14,"Metal, machinery and related trades workers"
5223,home furnishing salesperson,11,Sales workers
8131,nitroglycerin gravity separator,18,Stationary plant and machine operators
2310,lecturer in math,5,Teaching professionals
2264,physiotherapy manager,4,Health professionals
7124,sound proofer,13,"Building and related trades workers, excluding electricians"
4132,data preparation officer,9,General and keyboard clerks
1324,purchasing director,2,Production and specialised services managers
7312,piano repairer,15,Handicraft and printing workers
3435,prop maker and scenic artist,8,"Legal, social, cultural and related associate professionals"
1431,house manager,2,"Hospitality, retail and other services managers"
