,occupation_name,state_name,label,value
2113,"Metal, machinery and related trades workers",West Virginia,employment,0.0029931516940577925
2114,Personal service workers,West Virginia,employment,0.00547272676661535
2115,Production and Specialized Services Managers,West Virginia,employment,0.003584763915723613
2116,Sales workers,West Virginia,employment,0.004627942910515648
2117,Science and engineering professionals,West Virginia,employment,0.0031289448305923512
2118,Stationary plant and machine operators,West Virginia,employment,0.0021547991007779136
2119,Teaching professionals,West Virginia,employment,0.003830862649601466
2120,Building and Related Trades Workers (excluding Electricians),West Virginia,job_offer_data,0.0024073813266505427
2121,Business and administration professionals,West Virginia,job_offer_data,0.0030634060320738196
2122,"Chief executives, senior officials and legislators",West Virginia,job_offer_data,0.004162567683082094
2123,Cleaners and helpers,West Virginia,job_offer_data,0.0026898624856332583
2124,Commissioned armed forces officers,West Virginia,job_offer_data,0.0006581532447124418
2125,Drivers and mobile plant operators,West Virginia,job_offer_data,0.0027692497691031407
2126,Electrical and Electronics Trades Workers,West Virginia,job_offer_data,0.0016560689047807951
2127,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",West Virginia,job_offer_data,0.0020871858519521257
2128,General and keyboard clerks,West Virginia,job_offer_data,0.0038773614505441625
2129,Handicraft and printing workers,West Virginia,job_offer_data,0.0008197407277723463
2130,Health professionals,West Virginia,job_offer_data,0.004307470289315794
2131,Information and communications technology professionals,West Virginia,job_offer_data,0.001965056034922593
2132,"Labourers in mining, construction, manufacturing and transport",West Virginia,job_offer_data,0.005390937951958304
2133,"Legal, social and cultural professionals",West Virginia,job_offer_data,0.0033321444890906005
2134,Market-oriented skilled agricultural workers,West Virginia,job_offer_data,0.0015766509318509796
2135,"Metal, machinery and related trades workers",West Virginia,job_offer_data,0.0029862431104497786
2136,Personal service workers,West Virginia,job_offer_data,0.00547084381574456
2137,Production and Specialized Services Managers,West Virginia,job_offer_data,0.003583201638200238
2138,Sales workers,West Virginia,job_offer_data,0.004629985515914357
2139,Science and engineering professionals,West Virginia,job_offer_data,0.003111886309477304
2140,Stationary plant and machine operators,West Virginia,job_offer_data,0.0021437454242371266
2141,Teaching professionals,West Virginia,job_offer_data,0.003823956926216806
2142,Assemblers,Wisconsin,employment,0.0037148935860853117
2143,Building and Related Trades Workers (excluding Electricians),Wisconsin,employment,0.012176532020559187
2144,Business and administration professionals,Wisconsin,employment,0.014909109862725117
2145,"Chief executives, senior officials and legislators",Wisconsin,employment,0.016197873778239814
2146,Cleaners and helpers,Wisconsin,employment,0.012923228113355391
2147,Commissioned armed forces officers,Wisconsin,employment,0.004536517453308163
2148,Drivers and mobile plant operators,Wisconsin,employment,0.010350728260339802
2149,Electrical and Electronics Trades Workers,Wisconsin,employment,0.004239858297058563
2150,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Wisconsin,employment,0.007038143006814371
2151,General and keyboard clerks,Wisconsin,employment,0.01889552822595452
2152,Handicraft and printing workers,Wisconsin,employment,0.004262326102576598
2153,Health professionals,Wisconsin,employment,0.014190053351965121
2154,Information and communications technology professionals,Wisconsin,employment,0.009975252348609858
2155,"Labourers in mining, construction, manufacturing and transport",Wisconsin,employment,0.02127147355760869
2156,"Legal, social and cultural professionals",Wisconsin,employment,0.012886634010341767
2157,Market-oriented skilled agricultural workers,Wisconsin,employment,0.003561594042049514
2158,"Metal, machinery and related trades workers",Wisconsin,employment,0.011563959692218035
2159,Personal service workers,Wisconsin,employment,0.016172162285582225
2160,Production and Specialized Services Managers,Wisconsin,employment,0.011333293084797774
2161,Sales workers,Wisconsin,employment,0.016423058716580705
2162,Science and engineering professionals,Wisconsin,employment,0.011289033772508922
2163,Stationary plant and machine operators,Wisconsin,employment,0.008098619749383805
2164,Teaching professionals,Wisconsin,employment,0.01697150016692327
2165,Assemblers,Wisconsin,job_offer_data,0.003645751144520656
2166,Building and Related Trades Workers (excluding Electricians),Wisconsin,job_offer_data,0.012121259612290014
2167,Business and administration professionals,Wisconsin,job_offer_data,0.014809416376507593
2168,"Chief executives, senior officials and legislators",Wisconsin,job_offer_data,0.015908641007873706
2169,Cleaners and helpers,Wisconsin,job_offer_data,0.012913490672767662
2170,Commissioned armed forces officers,Wisconsin,job_offer_data,0.004472202381963328
2171,Drivers and mobile plant operators,Wisconsin,job_offer_data,0.010244164294322223
2172,Electrical and Electronics Trades Workers,Wisconsin,job_offer_data,0.004202799255202228
2173,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Wisconsin,job_offer_data,0.0069652960812717065
2174,General and keyboard clerks,Wisconsin,job_offer_data,0.01885469777165117
2175,Handicraft and printing workers,Wisconsin,job_offer_data,0.004178128583723183
2176,Health professionals,Wisconsin,job_offer_data,0.013801397583301357
2177,Information and communications technology professionals,Wisconsin,job_offer_data,0.010002948313933922
2178,"Labourers in mining, construction, manufacturing and transport",Wisconsin,job_offer_data,0.021220035971073775
2179,"Legal, social and cultural professionals",Wisconsin,job_offer_data,0.012932151151641291
2180,Market-oriented skilled agricultural workers,Wisconsin,job_offer_data,0.00345325519189716
2181,"Metal, machinery and related trades workers",Wisconsin,job_offer_data,0.011555885165975088
2182,Personal service workers,Wisconsin,job_offer_data,0.016424838749538304
2183,Production and Specialized Services Managers,Wisconsin,job_offer_data,0.011202430636955085
2184,Sales workers,Wisconsin,job_offer_data,0.0163101857516273
2185,Science and engineering professionals,Wisconsin,job_offer_data,0.011282814382489775
2186,Stationary plant and machine operators,Wisconsin,job_offer_data,0.00805448688599882
2187,Teaching professionals,Wisconsin,job_offer_data,0.016869358034643577
2188,Building and Related Trades Workers (excluding Electricians),Wyoming,employment,0.001067567896176023
2189,Business and administration professionals,Wyoming,employment,0.0017483604971888676
2190,"Chief executives, senior officials and legislators",Wyoming,employment,0.0014931489709204013
2191,Cleaners and helpers,Wyoming,employment,0.0016547488447913752
2192,Drivers and mobile plant operators,Wyoming,employment,0.0016228110123948087
2193,Electrical and Electronics Trades Workers,Wyoming,employment,0.0006560522595023835
2194,General and keyboard clerks,Wyoming,employment,0.0013307023076982185
2195,Health professionals,Wyoming,employment,0.002066751097655583
2196,Information and communications technology professionals,Wyoming,employment,0.0007225661652624711
2197,"Labourers in mining, construction, manufacturing and transport",Wyoming,employment,0.002360398579223519
2198,"Legal, social and cultural professionals",Wyoming,employment,0.002029969431040364
2199,"Metal, machinery and related trades workers",Wyoming,employment,0.0010404424574201308
2200,Personal service workers,Wyoming,employment,0.002641135757831083
2201,Production and Specialized Services Managers,Wyoming,employment,0.002361205119500839
2202,Sales workers,Wyoming,employment,0.0012108962248923549
2203,Science and engineering professionals,Wyoming,employment,0.001380193645939029
2204,Stationary plant and machine operators,Wyoming,employment,0.0008631591297268511
2205,Teaching professionals,Wyoming,employment,0.001651165984140645
2206,Building and Related Trades Workers (excluding Electricians),Wyoming,job_offer_data,0.0010697229764491303
2207,Business and administration professionals,Wyoming,job_offer_data,0.0017361506491921743
2208,"Chief executives, senior officials and legislators",Wyoming,job_offer_data,0.0014875122094782454
2209,Cleaners and helpers,Wyoming,job_offer_data,0.0016409112365220464
2210,Drivers and mobile plant operators,Wyoming,job_offer_data,0.0016152775181210517
2211,Electrical and Electronics Trades Workers,Wyoming,job_offer_data,0.0006378996877767102
2212,General and keyboard clerks,Wyoming,job_offer_data,0.0013214685763657478
2213,Health professionals,Wyoming,job_offer_data,0.0020675159715601585
2214,Information and communications technology professionals,Wyoming,job_offer_data,0.0007308790939624972
2215,"Labourers in mining, construction, manufacturing and transport",Wyoming,job_offer_data,0.002357909466053946
2216,"Legal, social and cultural professionals",Wyoming,job_offer_data,0.00205239663068983
2217,"Metal, machinery and related trades workers",Wyoming,job_offer_data,0.0010251723561110209
2218,Personal service workers,Wyoming,job_offer_data,0.0026581357410122453
2219,Production and Specialized Services Managers,Wyoming,job_offer_data,0.002346589073952236
2220,Sales workers,Wyoming,job_offer_data,0.0012078682990435676
2221,Science and engineering professionals,Wyoming,job_offer_data,0.001383336411251957
2222,Stationary plant and machine operators,Wyoming,job_offer_data,0.0008450107307948409
